time,magnitude
-6.283185307179586,-1.0773258689941954
-6.270606357615663,-1.5332410772565372
-6.25802740805174,-1.8663925674062036
-6.245448458487817,-2.046550486226102
-6.232869508923894,-2.066470379235265
-6.220290559359971,-1.9425004629911764
-6.207711609796048,-1.7115625618783652
-6.195132660232124,-1.4249846196288012
-6.182553710668201,-1.1401475459568422
-6.169974761104278,-0.9112453018999731
-6.157395811540355,-0.7805927674006456
-6.144816861976432,-0.7718301886609795
-6.132237912412509,-0.8860791201494533
-6.119658962848586,-1.1016480950071186
-6.107080013284663,-1.377337215451752
-6.09450106372074,-1.6588341297317848
-6.081922114156817,-1.8872153191686643
-6.069343164592894,-2.008240072734779
-6.056764215028971,-1.981000362859851
-6.044185265465048,-1.7845872427816276
-6.031606315901124,-1.4217383944681825
-6.019027366337201,-0.9188952484537274
-6.006448416773278,-0.32265021992498066
-5.993869467209355,0.3068800151279873
-5.981290517645432,0.9047462264719959
-5.968711568081509,1.4105965137485126
-5.956132618517586,1.7774039402645367
-5.943553668953663,1.9781595813521031
-5.93097471938974,2.0095118023810494
-5.918395769825817,1.8918025302556618
-5.905816820261894,1.665505608487005
-5.893237870697971,1.3846256093477085
-5.880658921134048,1.1080824639544637
-5.868079971570124,0.8904160168423203
-5.855501022006201,0.773247566915902
-5.842922072442278,0.7788167979196858
-5.830343122878355,0.9065905681877263
-5.817764173314432,1.1334644957872735
-5.805185223750509,1.4175224922883314
-5.792606274186586,1.704769086022058
-5.7800273246226626,1.937789407830532
-5.7674483750587395,2.06499303316048
-5.7548694254948165,2.049006561569447
-5.7422904759308935,1.8729099758410674
-5.72971152636697,1.5433434199624316
-5.717132576803047,1.0899929728214524
-5.7045536272391235,0.5615219954782941
-5.6919746776752005,0.018562684508697858
-5.6793957281112775,-0.475163912253563
-5.666816778547354,-0.86224190441439
-5.654237828983431,-1.1000307964705756
-5.641658879419508,-1.166915252032601
-5.629079929855585,-1.065378436962476
-5.616500980291662,-0.8214309211156992
-5.603922030727739,-0.4804870507952182
-5.591343081163816,-0.1003263770000436
-5.578764131599893,0.25777492596225715
-5.566185182035969,0.5383775978698466
-5.553606232472047,0.7002429731478179
-5.541027282908123,0.7224432973537778
-5.5284483333442,0.6072841743362696
-5.515869383780277,0.3795974986649295
-5.503290434216354,0.08252393696497709
-5.490711484652431,-0.2295538815343184
-5.478132535088508,-0.49982640663523425
-5.465553585524585,-0.6782495080111396
-5.452974635960662,-0.7296849414497601
-5.440395686396739,-0.639722139022698
-5.427816736832816,-0.41727247249595767
-5.415237787268893,-0.0935254787333114
-5.402658837704969,0.28258157347790813
-5.390079888141047,0.6516905941948794
-5.377500938577123,0.9530232547270079
-5.3649219890132,1.1336727135324964
-5.352343039449277,1.1567572164811675
-5.339764089885354,1.0071797943214045
-5.327185140321431,0.6941053110921561
-5.314606190757508,0.24977016087368792
-5.302027241193585,-0.27519667972310347
-5.289448291629662,-0.819226558612494
-5.276869342065739,-1.3188973587390072
-5.264290392501816,-1.7182620108262407
-5.251711442937893,-1.9769921417173644
-5.239132493373969,-2.0760932504319074
-5.226553543810047,-2.020322768861841
-5.213974594246123,-1.83695091960461
-5.2013956446822,-1.5710680298157336
-5.188816695118277,-1.2781739976599074
-5.176237745554354,-1.0152039330545404
-5.163658795990431,-0.83138413896166
-5.151079846426508,-0.7603375684921629
-5.138500896862585,-0.8146638665524786
-5.125921947298662,-0.983836025833836
-5.113342997734739,-1.2357426454431018
-5.100764048170816,-1.521640903511262
-5.088185098606893,-1.7837576089419982
-5.075606149042969,-1.9643654808798432
-5.063027199479047,-2.014932400398375
-5.050448249915123,-1.9039281983693244
-5.0378693003512,-1.6220786659698128
-5.025290350787277,-1.1842483260374
-5.012711401223354,-0.6276517232616599
-5.0001324516594305,-0.006657733690989453
-4.9875535020955075,0.6150243633072159
-4.9749745525315845,1.173585351078388
-4.9623956029676615,1.6143718080291585
-4.949816653403738,1.8997434847543802
-4.937237703839815,2.014333938941285
-4.924658754275892,1.9669156904653535
-4.9120798047119685,1.7885936349419809
-4.899500855148046,1.5276152420597056
-4.886921905584122,1.2416061355967107
-4.874342956020199,0.9884348743887937
-4.861764006456276,0.8171202467807241
-4.849185056892353,0.7601859076734346
-4.83660610732843,0.8286420825800559
-4.824027157764507,1.0103670854103903
-4.811448208200584,1.272135329671825
-4.798869258636661,1.5649744964025232
-4.786290309072738,1.8320195442326803
-4.773711359508814,2.0176447331788725
-4.761132409944892,2.076456403503858
-4.748553460380968,1.9807495263009762
-4.735974510817046,1.725266927041169
-4.723395561253122,1.328515238957153
-4.710816611689199,0.8304220905782678
-4.698237662125276,0.2866830123727371
-4.685658712561353,-0.23934287413862093
-4.67307976299743,-0.6859508568757523
-4.660500813433507,-1.0021967992297904
-4.647921863869584,-1.1553974218703824
-4.635342914305661,-1.135876773766383
-4.622763964741738,-0.9582338352123727
-4.610185015177814,-0.6589406689079719
-4.597606065613892,-0.290644270810597
-4.585027116049968,0.08594857871339773
-4.572448166486046,0.411353571895034
-4.559869216922122,0.636330388912462
-4.547290267358199,0.7292576786638272
-4.534711317794276,0.6807312543691955
-4.522132368230353,0.5046848469341828
-4.50955341866643,0.23587014473157994
-4.496974469102507,-0.07590484296562675
-4.484395519538584,-0.3738795351512767
-4.471816569974661,-0.6035255073352761
-4.459237620410738,-0.721384200163176
-4.446658670846814,-0.7021831764689146
-4.434079721282892,-0.5431222346260682
-4.421500771718968,-0.2646576267379023
-4.408921822155045,0.09234659771938913
-4.396342872591122,0.4726698804151285
-4.383763923027199,0.8150637014372417
-4.371184973463276,1.0615793302956038
-4.358606023899353,1.166460899053956
-4.34602707433543,1.1032350096878294
-4.333448124771507,0.8689041159002318
-4.320869175207584,0.4845953833554544
-4.308290225643661,-0.007438830494770121
-4.295711276079738,-0.5500121986389916
-4.283132326515814,-1.0794403907705687
-4.2705533769518915,-1.5349303344516687
-4.257974427387968,-1.86748568240085
-4.2453954778240455,-2.0469670253858245
-4.232816528260122,-2.0662306017296084
-4.2202375786961985,-1.9417200653302364
-4.2076586291322755,-1.7104327816112552
-4.1950796795683525,-1.4237408171582697
-4.1825007300044295,-1.1390311568620821
-4.169921780440506,-0.9104650702200685
-4.157342830876583,-0.7802912761791668
-4.1447638813126595,-0.7720608814931692
-4.132184931748737,-0.8867973834486029
-4.119605982184813,-1.102717795719363
-4.107027032620891,-1.3785516984498887
-4.094448083056967,-1.6599484417926793
-4.081869133493045,-1.8879846873637027
-4.069290183929121,-2.0084586925240213
-4.056711234365198,-1.9805344952929167
-4.044132284801275,-1.7833974897942086
-4.031553335237352,-1.4198876824646707
-4.018974385673429,-0.91654124729177
-4.006395436109506,-0.3200233185724828
-3.993816486545583,0.3095098325331279
-3.9812375369816597,0.9071085521443283
-3.9686585874177367,1.4124597524966067
-3.9560796378538137,1.7786086176266487
-3.9435006882898906,1.9786406432606498
-3.9309217387259676,2.0093065202546803
-3.9183427891620446,1.8910428403885884
-3.905763839598121,1.6643961089525265
-3.893184890034198,1.3834106424043757
-3.880605940470275,1.1070073874348785
-3.868026990906352,0.8896886561184648
-3.855448041342429,0.7730058030621848
-3.842869091778506,0.7791072933807606
-3.830290142214583,0.9073619059154288
-3.8177111926506595,1.1345757776025986
-3.8051322430867365,1.4187660511350328
-3.7925532935228135,1.7059037835821043
-3.7799743439588904,1.9385793503847975
-3.7673953943949674,2.065245697349617
-3.7548164448310444,2.0486044076601395
-3.742237495267121,1.871830626103244
-3.729658545703198,1.5416652397643866
-3.717079596139275,1.0878851408171695
-3.704500646575352,0.559220540192333
-3.691921697011429,0.01633612916092808
-3.679342747447506,-0.47705405038049653
-3.6667637978835828,-0.8635797167717544
-3.6541848483196593,-1.1006777783364823
-3.6416058987557363,-1.1668304234376503
-3.6290269491918132,-1.0646237156821754
-3.61644799962789,-0.8201609397918009
-3.603869050063967,-0.4789250001310959
-3.591290100500044,-0.09872960272426107
-3.5787111509361207,0.25915427360155496
-3.5661322013721977,0.5393308088929416
-3.5535532518082746,0.7006360420307006
-3.5409743022443516,0.7222364150807025
-3.5283953526804286,0.6065364780024506
-3.5158164031165056,0.37845638650321695
-3.503237453552582,0.0812006405169519
-3.490658503988659,-0.23081865445578692
-3.478079554424736,-0.5008014117095546
-3.465500604860813,-0.6787504330111478
-3.45292165529689,-0.7296045768823264
-3.440342705732967,-0.6390485505846777
-3.427763756169044,-0.4160923274834474
-3.4151848066051205,-0.09201197108588499
-3.4026058570411974,0.28419437557690774
-3.3900269074772744,0.6531430551849858
-3.3774479579133514,0.9540697148668564
-3.3648690083494284,1.1341191896727414
-3.3522900587855053,1.156491457608488
-3.339711109221582,1.0061890592488822
-3.327132159657659,0.6924791199136329
-3.314553210093736,0.24768757986865875
-3.301974260529813,-0.27749328372467963
-3.2893953109658898,-0.8214672799203098
-3.2768163614019667,-1.3208245556404488
-3.2642374118380433,-1.7196680572481113
-3.2516584622741203,-1.9777493560100707
-3.2390795127101972,-2.076171438698555
-3.226500563146274,-2.019791731416598
-3.213921613582351,-1.8359675876960628
-3.201342664018428,-1.569850268277369
-3.188763714454505,-1.27696516256967
-3.1761847648905817,-1.0142336953190543
-3.1636058153266586,-0.8308316558987228
-3.1510268657627356,-0.7603027180332373
-3.1384479161988126,-0.815151009401691
-3.1258689666348896,-0.9847528225306352
-3.1132900170709665,-1.2369141267541588
-3.100711067507043,-1.5228366330477485
-3.08813211794312,-1.7847277502746506
-3.075553168379197,-1.9648802003114105
-3.062974218815274,-2.0148185140525343
-3.050395269251351,-1.903097389114175
-3.037816319687428,-1.6205428878517583
-3.025237370123505,-1.1821199823580937
-3.0126584205595814,-0.6251285459217907
-3.0000794709956584,-0.003994645157669018
-2.9875005214317354,0.6175521207813404
-2.9749215718678124,1.1757221902602408
-2.9623426223038893,1.6159187690248835
-2.9497636727399663,1.9005865604904575
-2.937184723176043,2.0144594403294684
-2.92460577361212,1.9664103322703714
-2.912026824048197,1.7876293741277023
-2.8994478744842738,1.5264212451596797
-2.8868689249203507,1.240432229142571
-2.8742899753564277,0.9875121379748678
-2.8617110257925047,0.8166248408851461
-2.8491320762285812,0.7602117214136073
-2.836553126664658,0.8291864185043377
-2.823974177100735,1.0113315803095575
-2.811395227536812,1.2733419535270847
-2.798816277972889,1.566194139475252
-2.786237328408966,1.833008754622795
-2.7736583788450426,2.0181849043369215
-2.7610794292811196,2.076389327997342
-2.7485004797171966,1.9800037878083538
-2.7359215301532736,1.7238710115324587
-2.7233425805893505,1.3265952912078856
-2.7107636310254275,0.8281846083449891
-2.698184681461504,0.2843850930129779
-2.685605731897581,-0.2414311991065996
-2.673026782333658,-0.6875864409277169
-2.660447832769735,-1.0031992589496432
-2.647868883205812,-1.1556755812710384
-2.635289933641889,-1.135441629821183
-2.622710984077966,-0.9571960701104679
-2.6101320345140424,-0.6574931088322724
-2.5975530849501194,-0.28903200330935136
-2.5849741353861964,0.08746582264934666
-2.5723951858222733,0.41254098087775176
-2.5598162362583503,0.637013497378419
-2.5472372866944273,0.7293482196140963
-2.534658337130504,0.6802394846577613
-2.522079387566581,0.5037164824999786
-2.5095004380026578,0.23460842068287505
-2.4969214884387347,-0.07722917545653522
-2.4843425388748117,-0.37502560078246866
-2.4717635893108887,-0.604281272474879
-2.459184639746965,-0.7216009546068303
-2.446605690183042,-0.7018001654200419
-2.434026740619119,-0.5421775957336497
-2.421447791055196,-0.2632839015477994
-2.408868841491273,0.09394172610191026
-2.39628989192735,0.474234688649354
-2.383710942363427,0.816340599946319
-2.3711319927995036,1.062344246097842
-2.3585530432355806,1.1665578093925522
-2.3459740936716575,1.102600307705856
-2.3333951441077345,0.8675770486108739
-2.3208161945438115,0.4827129407787786
-2.3082372449798885,-0.009661807365779262
-2.295658295415965,-0.5523146524385545
-2.283079345852042,-1.0815535830933887
-2.270500396288119,-1.5366173823587796
-2.257921446724196,-1.8685760471990536
-2.245342497160273,-2.047380686730329
-2.23276354759635,-2.0659882426958145
-2.220184598032427,-1.9409377517922783
-2.207605648468504,-1.709302009412517
-2.195026698904581,-1.4224970547336826
-2.1824477493406578,-1.1379157817314756
-2.169868799776734,-0.9096866122266664
-2.157289850212811,-0.7799919822158248
-2.144710900648888,-0.7722937901617334
-2.132131951084965,-0.8875174711511903
-2.1195530015210418,-1.1037885790392306
-2.1069740519571187,-1.3797662870499396
-2.0943951023931957,-1.6610618001436275
-2.0818161528292727,-1.8887521272776038
-2.0692372032653497,-2.008674649567044
-2.0566582537014266,-1.980065590249048
-2.0440793041375036,-1.7822047496458198
-2.0315003545735806,-1.4180344594257632
-2.0189214050096576,-0.9141855729363224
-2.0063424554457336,-0.3173958243061519
-1.9937635058818106,0.3121390764340914
-1.9811845563178876,0.9094692212146873
-1.9686056067539646,1.41432049159522
-1.9560266571900415,1.7798103124151679
-1.9434477076261185,1.979118664924774
-1.9308687580621955,2.0090985658223226
-1.9182898084982725,1.8902812074801199
-1.9057108589343494,1.663285638120489
-1.8931319093704264,1.3821957634343494
-1.8805529598065034,1.1059333786221917
-1.8679740102425804,0.8889631099485129
-1.8553950606786564,0.7727662517659627
-1.8428161111147334,0.7793999898732941
-1.8302371615508104,0.9081350275254028
-1.8176582119868874,1.1356880883577887
-1.8050792624229643,1.420009667383175
-1.7925003128590413,1.7070375061604486
-1.7799213632951183,1.9393673908680276
-1.7673424137311953,2.0654957884067695
-1.7547634641672722,2.048199377481108
-1.7421845146033492,1.870748520474019
-1.7296055650394262,1.5399848380677756
-1.7170266154755032,1.0857759623652692
-1.7044476659115801,0.556918828040818
-1.6918687163476562,0.014110461391219908
-1.6792897667837332,-0.47894227042513293
-1.6667108172198102,-0.8649148465762381
-1.6541318676558872,-1.1013216913145591
-1.6415529180919641,-1.1667425727171503
-1.628973968528041,-1.0638664415863537
-1.616395018964118,-0.8188892231447901
-1.603816069400195,-0.47736225313474234
-1.591237119836272,-0.09713323313037275
-1.578658170272349,0.260532221241482
-1.566079220708426,0.5402818804768811
-1.553500271144503,0.7010265975063423
-1.54092132158058,0.7220270631489872
-1.528342372016656,0.6057867604748985
-1.515763422452733,0.37731403026652116
-1.50318447288881,0.07987707856298347
-1.490605523324887,-0.23208267139172278
-1.478026573760964,-0.5017747615845458
-1.4654476241970409,-0.6792490720662013
-1.4528686746331179,-0.7295216685254502
-1.4402897250691948,-0.6383725797881832
-1.4277107755052718,-0.4149103617973914
-1.4151318259413488,-0.09049752304957459
-1.4025528763774258,0.2858070510258687
-1.3899739268135027,0.6545942975623211
-1.3773949772495797,0.9551140064641043
-1.3648160276856558,1.1345628357738304
-1.3522370781217328,1.1562225989294954
-1.3396581285578097,1.0051953905850408
-1.3270791789938867,0.6908505756776607
-1.3145002294299637,0.24560355633388137
-1.3019212798660407,-0.2797902238393878
-1.2893423303021176,-0.8237071983946096
-1.2767633807381946,-1.3227499458337812
-1.2641844311742716,-1.7210715743616665
-1.2516054816103486,-1.9785037021426746
-1.2390265320464255,-2.076246846870509
-1.2264475824825025,-2.0192584062936074
-1.2138686329185795,-1.8349827802812195
-1.2012896833546556,-1.5686320297899756
-1.1887107337907326,-1.2757568740996081
-1.1761317842268095,-1.013264888472865
-1.1635528346628865,-0.8302812069429781
-1.1509738850989635,-0.7602701266539674
-1.1383949355350405,-0.815640220518892
-1.1258159859711174,-0.9856711088874697
-1.1132370364071944,-1.238086220571715
-1.1006580868432714,-1.524031936162282
-1.0880791372793484,-1.785696427668985
-1.0755001877154253,-1.965392584092326
-1.0629212381515023,-2.0147017263131
-1.0503422885875793,-1.902263512901642
-1.0377633390236554,-1.6190043109710177
-1.0251843894597323,-1.1799895094640664
-1.0126054398958093,-0.6226042166740253
-1.0000264903318863,-0.0013315492097394064
-0.9874475407679633,0.6200787400992298
-0.9748685912040402,1.1778569109110384
-0.9622896416401172,1.6174629373516431
-0.9497106920761942,1.9014265699512625
-0.9371317425122712,2.0145820355972717
-0.9245527929483481,1.9659026291132664
-0.9119738433844251,1.7866636369955404
-0.8993948938205021,1.5252268083634308
-0.8868159442565782,1.2392589227505586
-0.8742369946926551,0.9865908817540967
-0.8616580451287321,0.8161314982377936
-0.8490790955648091,0.7602397944260253
-0.8365001460008861,0.8297327938839416
-0.823921196436963,1.0122975157325238
-0.81134224687304,1.2745491363771224
-0.798763297309117,1.5674133187302386
-0.786184347745194,1.8339965012817585
-0.7736053981812709,2.018722796322052
-0.7610264486173479,2.076319476212708
-0.7484474990534249,1.9792551795834703
-0.7358685494895019,1.7224725598823845
-0.723289599925578,1.324673525595689
-0.7107106503616549,0.8259463094103705
-0.6981317007977319,0.28208749521859666
-0.6855527512338089,-0.2435180946263471
-0.6729738016698859,-0.689219681606335
-0.6603948521059628,-1.0041987899445786
-0.6478159025420398,-1.15595064022185
-0.6352369529781168,-1.135003649824663
-0.6226580034141938,-0.9561561260373916
-0.6100790538502707,-0.656044316914691
-0.5975001042863477,-0.2874195951588644
-0.5849211547224247,0.08898213883326611
-0.5723422051585016,0.4137265785546127
-0.5597632555945777,0.6376942281960776
-0.5471843060306547,0.7294362161699293
-0.5346053564667317,0.6797454232537051
-0.5220264069028087,0.5027464529498755
-0.5094474573388856,0.2333459281855447
-0.4968685077749626,-0.07855325543270501
-0.4842895582110396,-0.37617043375750164
-0.47171060864711656,-0.6050350244112079
-0.45913165908319353,-0.7218152426311062
-0.4465527095192705,-0.7014146388689122
-0.4339737599553475,-0.5412308102216341
-0.42139481039142446,-0.2619087651370668
-0.40881586082750143,0.09553727274723423
-0.3962369112635775,0.4757988144318758
-0.3836579616996545,0.8176157751898888
-0.37107901213573147,1.0631066174608719
-0.35850006257180844,1.166651700992464
-0.3459211130078854,1.1019625346775257
-0.3333421634439624,0.8662472913472141
-0.32076321388003937,0.48082856851408573
-0.30818426431611634,-0.011885685895027531
-0.2956053147521933,-0.5546168638478126
-0.2830263651882703,-1.0836654417084217
-0.27044741562434726,-1.5383022179160109
-0.25786846606042424,-1.8696636603659185
-0.24528951649650033,-2.047791470634565
-0.2327105669325773,-2.0657433042229534
-0.22013161736865428,-1.9401535258217986
-0.20755266780473125,-1.7081702495167388
-0.19497371824080822,-1.4212533366955087
-0.1823947686768852,-1.1368014243147488
-0.16981581911296217,-0.9089099304777956
-0.15723686954903915,-0.7796948864648787
-0.14465791998511612,-0.7725289138580097
-0.1320789704211931,-0.8882393808042256
-0.11950002085727007,-1.1048604412478564
-0.10692107129334705,-1.380980976846883
-0.09434212172942402,-1.6621742003854487
